ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
811854,215,N,8,65,62000,45.055,37.029,34.015909,-117.342097,,FR,1,COLUMBIA,1,,,
811857,91,E,8,65,62000,18.522,55.866,33.954619,-117.382511,,FR,2,CENTRAL,1,,,
811860,91,W,8,65,62000,19.899,57.329,33.972548,-117.374122,,FR,2,14TH,1,,,
811866,215,N,8,65,,38.627,30.601,33.948414,-117.301477,,FR,2,BOX SPRINGS,1,,,
811873,91,E,8,65,62000,16.751,54.095,33.936564,-117.403479,,FR,2,MADISON,1,,,
811876,91,W,8,65,62000,18.342,55.772,33.95267,-117.38458,,FR,2,CENTRAL,1,,,
811879,60,E,8,65,,.072,40.627,34.023596,-117.55725,,FR,2,MILLIKEN,1,,,
811956,91,W,8,65,,3.688,41.006,33.880896,-117.613574,,FR,2,SERFAS CLUB,1,,,
811959,91,E,8,65,,3.729,40.961,33.880625,-117.61289,,FR,2,SERFAS CLUB,1,,,
811962,15,N,8,65,16350,38.91,93.403,33.84685,-117.534378,,FR,2,ONTARIO,1,,,
811964,91,W,8,65,,.995,38.313,33.878243,-117.658393,,FR,2,GREEN RIVER,1,,,
811966,91,E,8,65,,1.065,38.297,33.878697,-117.657264,,FR,2,GREEN RIVER,1,,,
811968,91,W,8,65,,1.975,39.293,33.883174,-117.642459,,FR,2,RTE 71,1,,,
812586,71,S,8,71,,.379,5.31,34.016511,-117.741124,.553,ML,4,RIVERSIDE DR IDS S/O,1,,,
812587,71,N,8,71,,.865,5.761,34.013604,-117.736209,,OR,2,Chino Ave ON,1,,,
812588,71,N,8,71,,.865,5.761,34.013604,-117.736209,.877,ML,3,Chino Ave ON,1,,,
812590,71,N,8,71,,.865,5.761,34.013604,-117.736209,.877,HV,1,Chino Ave ON,1,,,
812600,71,S,8,71,13210,1.097,6.028,34.009478,-117.731974,,OR,2,Chino Ave,1,,,
812601,71,S,8,71,13210,1.097,6.028,34.009478,-117.731974,.398,ML,3,Chino Ave,1,,,
812602,71,S,8,71,13210,1.097,6.028,34.009478,-117.731974,.398,HV,1,Chino Ave,1,,,
812608,71,N,8,71,13210,1.662,6.558,34.004823,-117.726903,,OR,2,Grand Ave,1,,,
812609,71,N,8,71,13210,1.662,6.558,34.004823,-117.726903,.391,ML,3,Grand Ave,1,,,
812610,71,N,8,71,13210,1.662,6.558,34.004823,-117.726903,.391,HV,1,Grand Ave,1,,,
812647,71,N,8,71,13210,1.879,6.775,34.002232,-117.724672,,OR,2,GRAND AVE NB LOOP,1,,,
812648,71,N,8,71,13210,1.879,6.775,34.002232,-117.724672,.173,ML,3,GRAND AVE NB LOOP,1,,,
812649,71,N,8,71,13210,1.879,6.775,34.002232,-117.724672,.173,HV,1,GRAND AVE NB LOOP,1,,,
812650,71,S,8,71,13210,2.008,6.939,33.998726,-117.722897,,OR,2,Grand Ave. SB ON,1,,,
812651,71,S,8,71,13210,2.008,6.939,33.998726,-117.722897,.657,ML,3,Grand Ave. ON,1,,,
812652,71,S,8,71,13210,2.008,6.939,33.998726,-117.722897,.657,HV,1,Grand Ave. ON,1,,,
812653,71,N,8,71,13210,3.194,8.09,33.986055,-117.712124,,OR,2,Chino Hills Pkwy ON,1,,,
812654,71,N,8,71,13210,3.194,8.09,33.986055,-117.712124,.864,ML,3,Chino Hills Pkwy ON,1,,,
812655,71,N,8,71,13210,3.194,8.09,33.986055,-117.712124,.864,HV,1,Chino Hills Pkwy ON,1,,,
812656,71,S,8,71,13210,3.75,8.681,33.979299,-117.703994,,OR,2,Ramona Ave ON,1,,,
812657,71,S,8,71,13210,3.737,8.668,33.979404,-117.704182,.745,ML,3,Ramona Ave ON,1,,,
812658,71,S,8,71,13210,3.737,8.668,33.979404,-117.704182,.745,HV,1,Ramona Ave ON,1,,,
812689,71,S,8,71,13214,7.956,12.887,33.931212,-117.659983,,OR,2,EUCLID AVE SB LOOP,1,,,
812690,71,S,8,71,13214,7.956,12.887,33.931212,-117.659983,.217,ML,2,EUCLID AVE SB LOOP,1,,,
812703,71,N,8,71,13214,8.026,12.922,33.930912,-117.65946,,OR,2,EUCLID AVE NB LOOP,1,,,
812704,71,N,8,71,13214,8.026,12.922,33.930912,-117.65946,.217,ML,2,EUCLID AVE NB ON,1,,,
812705,71,N,8,71,13214,8.026,12.922,33.930912,-117.65946,.702,HV,1,EUCLID AVE NB ON,1,,,
812716,71,S,8,71,13214,8.213,13.144,33.927953,-117.657535,,OR,2,EUCLID AVE SB ON,1,,,
812717,71,S,8,71,13214,8.213,13.144,33.927953,-117.657535,.484,ML,2,EUCLID AVE SB ON,1,,,
812730,71,N,8,71,13214,7.777,12.673,33.933857,-117.662078,.657,ML,2,.3 MI N/O EUCLID,1,,,
812731,71,N,8,71,13214,7.777,12.673,33.933857,-117.662078,.657,HV,1,.3 MI N/O EUCLID,1,,,
812744,71,N,8,71,13214,5.909,10.805,33.956585,-117.680542,.725,ML,2,.5 NO PINE AVE,1,,,
812745,71,N,8,71,13214,5.909,10.805,33.956585,-117.680542,.725,HV,1,.5 NO PINE AVE,1,,,
812775,71,N,8,71,13214,4.685,9.581,33.971359,-117.692861,,OR,2,SOQUEL CYN NB ON,1,,,
812776,71,N,8,71,13214,4.685,9.581,33.971359,-117.692861,.579,ML,3,SOQUEL CYN NB ON,1,,,
812777,71,N,8,71,13214,4.685,9.581,33.971359,-117.692861,.579,HV,1,SOQUEL CYN NB ON,1,,,
812787,71,S,8,71,13214,4.884,9.815,33.968018,-117.689906,,OR,2,SOQUEL CYN S/B LOOP,1,,,
812788,71,S,8,71,13214,4.884,9.815,33.968018,-117.689906,.105,ML,3,SOQUEL CYN S/B LOOP,1,,,
812789,71,S,8,71,13214,4.884,9.815,33.968018,-117.689906,.105,HV,1,SOQUEL CYN S/B LOOP,1,,,
812799,71,N,8,71,13214,4.896,9.792,33.968949,-117.690507,,OR,2,SOQUEL CYN NB LOOP,1,,,
812800,71,N,8,71,13214,4.896,9.792,33.968949,-117.690507,.612,ML,3,SOQUEL CYN NB LOOP,1,,,
812801,71,N,8,71,13214,4.896,9.792,33.968949,-117.690507,.612,HV,1,SOQUEL CYN NB LOOP,1,,,
812810,71,S,8,71,13214,5.083,10.014,33.965741,-117.687782,,OR,2,SB ON SOQUEL CYN,1,,,
812811,71,S,8,71,13214,5.083,10.014,33.965741,-117.687782,.725,ML,3,SB ON SOQUEL CYN,1,,,
812812,71,S,8,71,13214,5.083,10.014,33.965741,-117.687782,.725,HV,1,SB ON SOQUEL CYN,1,,,
812820,71,N,8,71,13214,6.348,11.244,33.951061,-117.676512,,OR,2,NB ON PINE AVE,1,,,
812821,71,N,8,71,13214,6.348,11.244,33.951061,-117.676512,.4,ML,2,NB ON PINE AVE,1,,,
812822,71,N,8,71,13214,6.348,11.244,33.951061,-117.676512,.4,HV,1,NB ON PINE AVE,1,,,
812830,71,S,8,71,13214,6.71,11.641,33.945546,-117.673171,,OR,2,PINE AVE S/B ON,1,,,
812831,71,S,8,71,13214,6.71,11.641,33.945546,-117.673171,.715,ML,2,PINE AVE S/B ON,1,,,
812832,71,S,8,71,13214,6.71,11.641,33.945546,-117.673171,.715,HV,1,PINE AVE S/B ON,1,,,
813015,210,E,8,71,24680,12.1,64.539,34.136172,-117.485202,.5,HV,1,CHERRY AVE,1,,,
813016,210,E,8,71,59451,10.6,63.039,34.136088,-117.511576,.55,HV,1,.9 MI W/O JCT 210/15,1,,,
813017,210,W,8,71,24680,11.8,64.239,34.136506,-117.490458,.4,HV,1,CHERRY AVE,1,,,
813047,10,W,8,71,53896,10.983,57.748,34.067627,-117.526621,,OR,2,ETIWANDA AVE,1,,,
813048,10,W,8,71,53896,11.03,57.795,34.067664,-117.525792,.48,ML,4,ETIWANDA AVE,1,,,
813057,10,E,8,71,53896,11.09,57.855,34.067374,-117.524698,,OR,2,ETIWANDA AVE LOOP,1,,,
813058,10,E,8,71,53896,11.09,57.855,34.067374,-117.524698,.539,ML,4,ETIWANDA AVE LOOP,1,,,
813067,10,W,8,71,53896,11.16,57.925,34.067757,-117.523472,,OR,2,ETIWANDA AVE LOOP,1,,,
813068,10,W,8,71,53896,11.16,57.925,34.067757,-117.523472,.248,ML,4,ETIWANDA AVE LOOP,1,,,
813078,10,E,8,71,53896,11.278,58.043,34.067462,-117.521355,,OR,2,ETIWANDA AVE,1,,,
813079,10,E,8,71,53896,11.03,57.795,34.067341,-117.525763,.445,ML,4,ETIWANDA AVE,1,,,
813315,10,W,8,71,24680,16.24,63.012,34.06747,-117.435261,,OR,3,SIERRA AVE,1,,,
813316,10,W,8,71,24680,16.24,63.012,34.06747,-117.435261,.826,ML,4,SIERRA AVE,1,,,
813317,10,W,8,71,24680,16.24,63.012,34.06747,-117.435261,,FR,2,SIERRA AVE,1,,,
813332,10,E,8,71,24680,16.34,63.112,34.067191,-117.433523,,OR,3,SIERRA AVE,1,,,
813333,10,E,8,71,24680,16.34,63.112,34.067191,-117.433523,.826,ML,4,SIERRA AVE,1,,,
813336,10,E,8,71,24680,16.34,63.112,34.067191,-117.433523,,FR,2,SIERRA AVE,1,,,
813568,71,S,8,71,13210,1.097,6.028,34.009478,-117.731974,,FR,2,Chino Ave,1,,,
813572,71,S,8,71,13210,2.008,6.939,33.998726,-117.722897,,FR,2,Grand Ave. OFF,1,,,
813580,71,S,8,71,13210,3.737,8.668,33.979404,-117.704182,,FR,1,Ramona Ave OFF,1,,,
813583,71,S,8,71,13214,8.213,13.144,33.927953,-117.657535,,FR,2,EUCLID AVE SB OFF,1,,,
813973,210,E,8,71,60466,21.4,72.822,34.134625,-117.340028,.255,ML,3, 27TH ST,1,,,
813980,210,E,8,71,60466,22.19,73.612,34.136968,-117.327455,1.531,ML,3,210 @ MIRAMONTE AVE,1,,,
813993,210,E,8,71,24680,16.5,68.939,34.136037,-117.40381,.545,ML,3,.25 W/O LINDEN @ 210,1,,,
813994,210,E,8,71,24680,16.5,68.939,34.136037,-117.40381,.545,HV,1,.25 W/O LINDEN @ 210,1,,,
813995,210,W,8,71,48648,23,75.933,34.145783,-117.299854,1.269,ML,3,210 W/O H ST,1,,,
814009,210,E,8,71,60466,17.68,70.119,34.135204,-117.385384,,OR,2,AYALA EB ON @ 210,1,,,
814010,210,E,8,71,60466,17.68,70.119,34.135204,-117.385384,.64,ML,3,210 @ AYALA ON,1,,,
814013,210,E,8,71,60466,17.68,70.119,34.135204,-117.385384,.64,HV,1,210 @ AYALA ON,1,,,
814026,210,W,8,71,,17.25,69.689,34.135993,-117.391591,,OR,2,210 @ AYALA ON,1,,,
814027,210,W,8,71,,17.25,69.689,34.135993,-117.391591,.59,ML,3,210 @ AYALA ON,1,,,
814028,210,W,8,71,,17.25,69.689,34.135993,-117.391591,.76,HV,1,210 @ AYALA ON,1,,,
814211,210,E,8,71,24680,16.16,68.599,34.136181,-117.409748,.385,ML,3,210 @ ALDER E/B ON,1,,,
814214,210,E,8,71,24680,16.16,68.599,34.136181,-117.409748,,OR,2,210 @ ALDER EB/ON,1,,,
814216,210,W,8,71,,15.73,68.169,34.136537,-117.416002,.63,ML,3,ALDER WB/ON,1,,,
814217,210,W,8,71,,15.73,68.169,34.136537,-117.416002,.63,HV,1,ALDER WB/ON,1,,,
814219,210,W,8,71,,15.73,68.169,34.136537,-117.416002,,OR,2,ALDER WB/ON,1,,,
814220,210,W,8,71,,15.73,68.169,34.136537,-117.416002,,FR,2,ALDER WB/ON,1,,,
814417,15,N,8,65,51560,43.692,98.185,33.910359,-117.558301,,OR,1,SECOND ST,1,,,
814425,15,N,8,65,51560,45.775,100.268,33.940403,-117.555573,,OR,1,6TH ST NB ONR,1,,,
814432,15,N,8,65,,48.4,102.893,33.977209,-117.548729,,OR,2,LIMEONITE NB ON,1,,,
814438,15,S,8,65,51560,45.675,100.158,33.938948,-117.556054,,OR,1,6 TH ST SB,1,,,
814448,15,S,8,71,59451,5.1,111.864,34.104298,-117.534863,,OR,1,FOOTHILL LOOP SB,1,,,
814455,15,S,8,71,59451,5,111.764,34.10328,-117.536081,,OR,2,FOOTHILL SB,1,,,
814461,15,S,8,71,59451,6.4,113.164,34.117754,-117.518671,,OR,2,BASELINE SB,1,,,
814467,15,S,8,71,,12.07,118.834,34.174712,-117.447638,,OR,1,SIERRA,1,,,
814468,15,S,8,71,,12.07,118.834,34.174712,-117.447638,,FR,2,SIERRA,1,,,
814478,210,E,8,71,24680,14.925,67.364,34.136267,-117.431083,,OR,2,SIERRA EB ON (T),1,,,
814480,210,E,8,71,24680,14.925,67.364,34.136267,-117.431083,.425,ML,3,SIERRA EB ON (T),1,,,
814481,210,E,8,71,24680,14.925,67.364,34.136267,-117.431083,.425,HV,1,SIERRA EB ON (T),1,,,
814496,210,W,8,71,24680,13.66,66.099,34.136815,-117.458127,,OR,2,CITRUS WB ON,1,,,
814498,210,W,8,71,24680,13.66,66.099,34.136815,-117.458127,,FR,1,CITRUS WB ON,1,,,
814499,210,W,8,71,24680,13.66,66.099,34.136815,-117.458127,.675,ML,3,CITRUS WB ON,1,,,
814500,210,W,8,71,24680,13.66,66.099,34.136815,-117.458127,.675,HV,1,CITRUS WB ON,1,,,
814504,210,E,8,71,24680,14.15,66.589,34.13611,-117.449477,,OR,2,CITRUS EB ON,1,,,
814505,210,E,8,71,24680,14.15,66.589,34.13611,-117.449477,,FR,1,CITRUS EB ON,1,,,
814506,210,E,8,71,24680,14.15,66.589,34.13611,-117.449477,.545,ML,3,CITRUS EB ON,1,,,
814507,210,E,8,71,24680,14.15,66.589,34.13611,-117.449477,.545,HV,1,CITRUS EB ON,1,,,
814512,210,W,8,71,24680,14.75,67.189,34.136385,-117.438636,,OR,2,SIERRA WB ON,1,,,
814514,210,W,8,71,24680,14.75,67.189,34.136385,-117.438636,.365,ML,3,SIERRA WB ON,1,,,
814515,210,W,8,71,24680,14.75,67.189,34.136385,-117.438636,.365,HV,1,SIERRA WB ON,1,,,
814524,210,E,8,71,24680,14.88,67.319,34.13616,-117.433842,,OR,2,SIERRA EB LOOP,1,,,
814526,210,E,8,71,24680,14.88,67.319,34.13616,-117.433842,.087,ML,3,SIERRA EB LOOP,1,,,
814527,210,E,8,71,24680,14.88,67.319,34.13616,-117.433842,.087,HV,1,SIERRA EB LOOP,1,,,
814531,210,W,8,71,24680,14.9,67.339,34.136373,-117.43483,,OR,2,SIERRA WB LOOP,1,,,
814533,210,W,8,71,24680,14.9,67.339,34.136373,-117.43483,.425,ML,3,SIERRA WB LOOP,1,,,
814534,210,W,8,71,24680,14.9,67.339,34.136373,-117.43483,.425,HV,1,SIERRA WB LOOP,1,,,
814546,210,W,8,71,,20.54,72.979,34.134842,-117.339254,,OR,3,STATE WB/ON @ 210,1,,,
814547,210,W,8,71,,20.54,72.979,34.134842,-117.339254,,FR,1,STATE WB/ON @ 210,1,,,
814548,210,W,8,71,,20.54,72.979,34.134842,-117.339254,.544,ML,3,STATE WB/ON @ 210,1,,,
814549,210,W,8,71,,20.54,72.979,34.134842,-117.339254,.544,HV,1,STATE WB/ON @ 210,1,,,
814550,210,E,8,71,60466,20.76,72.182,34.134232,-117.351169,,OR,2,STATE EB/ON @ 210,1,,,
814551,210,E,8,71,60466,20.76,72.182,34.134232,-117.351169,,FR,2,STATE EB/ON @ 210,1,,,
814552,210,E,8,71,60466,20.76,72.182,34.134232,-117.351169,.23,ML,3,STATE EB/ON @ 210,1,,,
814553,210,E,8,71,60466,20.76,72.182,34.134232,-117.351169,2.61,HV,1,STATE EB/ON @ 210,1,,,
814564,210,E,8,71,,18.88,71.319,34.136091,-117.36449,,OR,2,210@RIVERSIDE EB/ON,1,,,
814565,210,E,8,71,,18.88,71.319,34.136091,-117.36449,,FR,2,210@RIVERSIDE EB/ON,1,,,
814566,210,E,8,71,,18.88,71.319,34.136091,-117.36449,.497,ML,3,210@RIVERSIDE EB/ON,1,,,
814567,210,E,8,71,,18.88,71.319,34.136091,-117.36449,.497,HV,1,210@RIVERSIDE EB/ON,1,,,
814779,210,E,8,71,13756,1.6,54.039,34.134363,-117.668476,,FR,1,E/B MOUNTAIN AVE,1,,,
814813,91,E,8,65,62000,20.076,57.42,33.974743,-117.372535,,FR,2,14TH EB ON,1,,,
814823,91,E,8,65,62000,20.603,57.947,33.981346,-117.368357,,OR,2,7th/Mission Inn,1,,,
814857,71,S,8,71,13214,6.71,11.641,33.945546,-117.673171,,FR,2,PINE AVE S/B ON,1,,,
814860,71,S,8,71,13214,7.956,12.887,33.931212,-117.659983,.217,HV,1,EUCLID AVE SB LOOP,1,,,
814862,71,S,8,71,13214,8.213,13.144,33.927953,-117.657535,.484,HV,1,EUCLID AVE SB ON,1,,,
814914,71,N,8,71,13214,4.685,9.581,33.971359,-117.692861,,FR,1,SOQUEL CYN NB ON,1,,,
814929,210,E,8,71,81344,3.69,56.129,34.134861,-117.632056,,FR,1,CAMPUS EB ON,1,,,
814931,210,W,8,71,13756,1.4,53.839,34.13449,-117.671995,,FR,1,W/B MOUNTAIN AVE ONR,1,,,
814933,210,W,8,71,13756,3.3,55.739,34.135077,-117.638878,,FR,1,W/B CAMPUS ONR,1,,,
814935,210,W,8,71,81344,4.5,56.939,34.135159,-117.617941,,FR,2,W/B CARNELIAN ONR,1,,,
814937,210,W,8,71,81344,5.7,58.139,34.135225,-117.596997,,FR,2,W/B ARCHIBALD ONR,1,,,
814941,210,W,8,71,81344,7.8,60.239,34.13678,-117.560431,,FR,1,W/B MILLIKEN ONR,1,,,
814943,210,W,8,71,59451,8.8,61.239,34.13666,-117.542984,,FR,1,DAY CREEK WB ON,1,,,
814949,210,E,8,71,81344,4.7,57.139,34.13488,-117.614434,,FR,2,E/B CARNELIAN ONR,1,,,
814951,210,E,8,71,81344,6,58.439,34.135048,-117.591753,,FR,2,E/B ARCHIBALD ONR,1,,,
814953,210,E,8,71,81344,7,59.439,34.136045,-117.574367,,FR,1,E/B HAVEN ONR,1,,,
814955,210,E,8,71,81344,8,60.439,34.136461,-117.556942,,FR,1,E/B MILLIKEN ONR,1,,,
815315,15,S,8,65,,49.8,104.283,33.997387,-117.550465,,OR,2,CANTU GALLEANO SB ON,1,,,
815317,15,S,8,65,,49.8,104.283,33.997387,-117.550465,.44,ML,4,CANTU GALLEANO SB ON,1,,,
815330,15,S,8,65,,50.1,104.583,34.001727,-117.55055,,OR,2,CANTU GALLEANO SB LP,1,,,
815332,15,S,8,65,,50.1,104.583,34.001727,-117.55055,.497,ML,3,CANTU GALLEANO SB LP,1,,,
815346,15,N,8,65,,50.155,104.648,34.002522,-117.55014,,OR,3,CANTU GALLEANO NB LP,1,,,
815347,15,N,8,65,,50.155,104.648,34.002522,-117.55014,.636,ML,3,CANTU GALLEANO NB LP,1,,,
816004,215,N,8,65,62000,42.245,34.219,33.983955,-117.343692,1.203,HV,1,BLAINE,1,,,
816008,215,S,8,65,62000,42.144,34.118,33.982732,-117.342665,,OR,2,BLAINE ST SB ON,1,,,
816009,215,S,8,65,62000,42.144,34.118,33.982732,-117.342665,1.251,ML,4,BLAINE ST SB ON,1,,,
816010,215,S,8,65,62000,42.144,34.118,33.982732,-117.342665,1.251,HV,1,BLAINE ST SB ON,1,,,
816021,215,N,8,65,62000,41.564,33.538,33.976477,-117.336049,.658,HV,1,UNIVERSITY,1,,,
816032,215,S,8,65,62000,41.451,33.425,33.975118,-117.334939,,OR,2,UNIVERSITY AVE SB ON,1,,,
816033,215,S,8,65,62000,41.451,33.425,33.975118,-117.334939,.608,ML,4,UNIVERSITY AVE SB ON,1,,,
816034,215,S,8,65,62000,41.451,33.425,33.975118,-117.334939,.608,HV,1,UNIVERSITY AVE SB ON,1,,,
816046,215,N,8,65,62000,40.929,32.903,33.969488,-117.328982,,OR,2,MARTIN LUTHER KING,1,,,
816047,215,N,8,65,62000,40.929,32.903,33.969488,-117.328982,.407,ML,3,MARTIN LUTHER KING,1,,,
816048,215,N,8,65,62000,40.929,32.903,33.969488,-117.328982,.402,HV,1,MARTIN LUTHER KING,1,,,
816060,215,S,8,65,62000,40.76,32.734,33.96725,-117.327701,,OR,2,MLK SB ON,1,,,
816061,215,S,8,65,62000,40.76,32.734,33.96725,-117.327701,.274,ML,4,MLK SB ON,1,,,
816062,215,S,8,65,62000,40.76,32.734,33.96725,-117.327701,.274,HV,1,MLK SB ON,1,,,
816076,91,W,8,65,62000,21.474,58.904,33.990999,-117.359032,,OR,2,SPRUCE ST WB ON,1,,,
816077,91,W,8,65,62000,21.474,58.904,33.990999,-117.359032,.492,ML,5,SPRUCE ST WB ON,1,,,
816084,91,E,8,65,62000,20.86,58.204,33.984331,-117.36573,1.013,ML,5,E/O THIRD ST,1,,,
816090,215,N,8,65,,39.652,31.626,33.96035,-117.31172,.478,HV,1,CENTRAL/WATKINS,1,,,
816105,215,S,8,65,,39.426,31.4,33.958259,-117.308745,,OR,3,CENTRAL AVE SB ON,1,,,
816106,215,S,8,65,,39.426,31.4,33.958259,-117.308745,.439,ML,4,CENTRAL AVE SB ON,1,,,
816107,215,S,8,65,,39.426,31.4,33.958259,-117.308745,.439,HV,1,CENTRAL AVE SB ON,1,,,
816113,215,S,8,65,,40.382,32.356,33.963064,-117.323788,.554,ML,4,N/O BOX SPRINGS RD,1,,,
816114,215,S,8,65,,40.382,32.356,33.963064,-117.323788,.554,HV,1,N/O BOX SPRINGS RD,1,,,
816134,215,N,8,65,,38.627,30.601,33.948414,-117.301477,2.899,HV,1,BOX SPRINGS,1,,,
816149,215,S,8,65,,38.774,30.748,33.95012,-117.30296,,OR,2,BOX SPRINGS SB ON,1,,,
816150,215,S,8,65,,38.774,30.748,33.95012,-117.30296,.399,ML,4,BOX SPRINGS SB ON,1,,,
816155,215,S,8,65,,37.991,29.658,33.939239,-117.291256,.4,ML,4,S/O 60/215 IC,1,,,
816193,210,E,8,71,59451,8.8,61.239,34.136385,-117.542984,.35,HV,1,DAY CREEK WB ON,1,,,
816194,210,E,8,71,59451,8.8,61.239,34.136385,-117.542984,.35,ML,3,DAY CREEK WB ON,1,,,
816210,210,W,8,71,59451,9.4,61.839,34.136608,-117.532517,.6,HV,1,DAY CREEK EB ON (OS),1,,,
816211,210,W,8,71,59451,9.4,61.839,34.136608,-117.532517,.6,ML,3,DAY CREEK EB ON (OS),1,,,
816218,210,E,8,71,24680,11.8,64.239,34.136228,-117.490457,.4,HV,1,CHERRY AVE,1,,,
816219,210,E,8,71,24680,11.8,64.239,34.136228,-117.490457,.4,ML,3,CHERRY AVE,1,,,
816240,215,S,8,71,,2.569,39.876,34.046528,-117.309221,,OR,2,MT VERNON/WASH SB ON,1,,,
816241,215,S,8,71,,2.569,39.876,34.046528,-117.309221,.723,ML,3,MT VERNON/WASH SB ON,1,,,
816252,215,S,8,71,,1.174,38.481,34.032437,-117.326662,,OR,1,BARTON RD SB ON,1,,,
816253,215,S,8,71,,1.174,38.481,34.032437,-117.326662,.467,ML,3,BARTON RD SB ON,1,,,
816255,215,N,8,71,,1.174,38.481,34.032333,-117.32655,.467,ML,3,BARTON RD NB,1,,,
816267,215,S,8,71,,.058,37.365,34.020039,-117.339132,,OR,1,LACADENA DR SB ON,1,,,
816268,215,S,8,71,,.058,37.365,34.020039,-117.339132,.259,ML,3,LACADENA DR SB ON,1,,,
816269,215,N,8,71,,.058,37.365,34.019958,-117.338996,.259,ML,3,LACADENA DR NB,1,,,
816284,215,N,8,71,,.506,37.813,34.025116,-117.33428,,OR,1,IOWA AVE NB ON,1,,,
816285,215,N,8,71,,.506,37.813,34.025116,-117.33428,.747,ML,3,IOWA AVE NB ON,1,,,
816286,215,S,8,71,,.506,37.813,34.02521,-117.334408,.747,ML,3,IOWA AVE SB,1,,,
816299,215,N,8,71,,1.439,38.746,34.03513,-117.323391,.738,ML,3,BARTON RD NB ON,1,,,
816300,215,N,8,71,,1.439,38.746,34.03513,-117.323391,,OR,1,BARTON RD NB ON,1,,,
816301,215,S,8,71,,1.439,38.746,34.035237,-117.323494,.697,ML,3,BARTON RD SB,1,,,
816312,215,N,8,71,14890,2.885,40.192,34.049392,-117.304883,,OR,2,WASHINGTON NB TG ON,1,,,
816313,215,N,8,71,14890,2.885,40.192,34.049392,-117.304883,1.102,ML,3,WASHINGTON NB TG ON,1,,,
816327,215,N,8,71,,2.65,39.957,34.047187,-117.308032,,OR,2,WASHINGTON NB LP ON,1,,,
816328,215,N,8,71,,2.65,39.957,34.047187,-117.308032,.723,ML,3,WASHINGTON NB LP ON,1,,,
816363,10,W,8,71,59962,29.164,75.925,34.066712,-117.211337,,OR,2,ALABAMA ST WB ON,1,,,
816364,10,W,8,71,59962,29.164,75.925,34.066712,-117.211337,.733,ML,4,ALABAMA ST WB ON,1,,,
816381,10,W,8,71,59962,28.176,74.937,34.066697,-117.228549,,OR,2,CALIFORNIA ST,1,,,
816382,10,W,8,71,59962,28.176,74.937,34.066697,-117.228549,.505,ML,4,CALIFORNIA ST,1,,,
816383,10,E,8,71,59962,28.176,74.937,34.06648,-117.228559,.505,ML,4,CALIFORNIA ST,1,,,
816399,10,W,8,71,42370,27.147,73.908,34.066685,-117.246498,,OR,2,MT. VIEW AVE,1,,,
816400,10,W,8,71,42370,27.147,73.908,34.066685,-117.246498,.498,ML,4,MT. VIEW AVE,1,,,
816401,10,E,8,71,42370,27.147,73.908,34.06649,-117.246445,.498,ML,4,MT. VIEW AVE,1,,,
816417,10,W,8,71,42370,26.147,72.908,34.064205,-117.263584,,OR,2,TIPPECANOE AVE,1,,,
816418,10,W,8,71,42370,26.147,72.908,34.064205,-117.263584,.443,ML,4,TIPPECANOE AVE,1,,,
816419,10,E,8,71,65000,26.147,72.908,34.064011,-117.263528,.512,ML,4,TIPPECANOE AVE,1,,,
816431,10,W,8,71,65000,25.447,72.208,34.064143,-117.275764,,OR,2,HOSPITALITY DR WB ON,1,,,
816432,10,W,8,71,65000,25.447,72.208,34.064143,-117.275764,.797,ML,4,HOSPITALITY DR WB ON,1,,,
816445,10,W,8,71,14890,24.542,71.314,34.063642,-117.29129,,OR,1,HUNTS LANE WB ON,1,,,
816446,10,W,8,71,14890,24.542,71.314,34.063642,-117.29129,.593,ML,4,HUNTS LANE WB ON,1,,,
816450,10,E,8,71,14890,24.542,71.314,34.063379,-117.291302,.571,ML,4,HUNTS LANE WB ON,1,,,
816463,10,E,8,71,65000,25.404,72.165,34.063943,-117.276468,,OR,2,WATERMAN AVE,1,,,
816464,10,E,8,71,65000,25.404,72.165,34.063943,-117.276468,.797,ML,4,WATERMAN AVE,1,,,
816479,10,E,8,71,42370,26.429,73.19,34.064883,-117.25872,,OR,2,TIPPECANOE AVE,1,,,
816480,10,E,8,71,42370,26.429,73.19,34.064883,-117.25872,.5,ML,4,TIPPECANOE AVE,1,,,
816481,10,W,8,71,42370,26.429,73.19,34.065082,-117.258783,.406,ML,4,TIPPECANOE AVE,1,,,
816493,10,E,8,71,42370,27.424,74.185,34.066472,-117.24163,,OR,1,MT. VIEW AVE,1,,,
816494,10,E,8,71,42370,27.424,74.185,34.066472,-117.24163,.514,ML,4,MT. VIEW AVE,1,,,
816495,10,W,8,71,42370,27.424,74.185,34.066683,-117.241667,.514,ML,4,MT. VIEW AVE,1,,,
816508,10,E,8,71,59962,28.434,75.195,34.06648,-117.224079,,OR,1,CALIFORNIA ST,1,,,
816509,10,E,8,71,59962,28.434,75.195,34.06648,-117.224079,.494,ML,4,CALIFORNIA ST,1,,,
816510,10,W,8,71,59962,28.434,75.195,34.066697,-117.224052,.494,ML,5,CALIFORNIA ST,1,,,
816966,10,E,8,71,14890,24.25,71.022,34.064063,-117.296362,.55,ML,4,10/215 UC,1,,,
